video_id,first_trending_ts,views_day1,likes_day1,dislikes_day1,comments_day1,likes_ratio,comments_ratio,category_name,days_trending(target)
oipLbJoV9pM,2018-04-14,4520175,102881,2353,8239,0.9776403063648631,0.0018227170408225345,People & Blogs,1
olOdCkYIsrA,2017-12-04,114918,4090,106,643,0.9747378455672069,0.005595294035747229,Science & Technology,6
olf9d8JvrA8,2017-12-22,69713,1841,83,190,0.9568607068607069,0.0027254601006985782,Entertainment,7
ondQYFBvk6M,2018-05-18,513690,3301,566,1740,0.8536333074734936,0.0033872569059160192,News & Politics,3
oo9JMSiI55M,2017-12-29,681271,52466,1024,3217,0.9808562348102449,0.004722056274228611,Entertainment,7
ooWd_9OAAUg,2017-12-28,268462,4033,630,779,0.8648938451640574,0.0029017142090873196,Entertainment,10
oqbmlVa7Nag,2018-02-10,32725,327,23,114,0.9342857142857143,0.0034835752482811305,News & Politics,6
osBrGeRCVqY,2018-04-03,322037,3038,160,1225,0.9499687304565353,0.003803910730754541,Sports,3
osc1DbNpNXE,2017-12-02,57539,1538,39,84,0.9752694990488269,0.0014598793861554773,Music,7
ovgMFFBV8X4,2018-05-28,852766,11817,616,0,0.950454435775758,0.0,Entertainment,2
owndUjFYR8o,2018-01-18,138332,7259,48,428,0.9934309566169427,0.003094005725356389,Howto & Style,5
ox7RsX1Ee34,2017-12-23,4410367,358561,4899,26089,0.9865212127882023,0.005915380738156258,Music,5
oxSlLYC_Exw,2017-12-06,128551,2328,34,50,0.9856054191363252,0.0003889506888316699,Sports,1
oxd0unpN_Hw,2017-12-16,62212,4232,82,224,0.9809921186833566,0.003600591525750659,Music,7
oyC4lLTOyL8,2018-01-16,166944,8762,263,563,0.9708587257617729,0.003372388345792601,Education,6
oyLWPWydvyo,2018-03-12,433169,7529,128,197,0.9832832702102651,0.00045478785416315574,Film & Animation,5
ozkqm2ifMw8,2017-11-14,205869,11198,120,446,0.9893974200388761,0.0021664262225007166,Music,2
p-BA2c8T8vc,2018-04-03,505145,12447,335,971,0.9737912689719919,0.0019222203525720337,Entertainment,5
p-GN8WXoiX4,2018-03-11,2367796,81591,4343,10880,0.9494612144203691,0.004594990446812141,Entertainment,14
p-OCfiglZRQ,2018-05-02,1629396,36101,5190,5603,0.8743067496548885,0.0034386975296367486,Entertainment,13
p-W9SnUM7u8,2018-05-08,427884,2884,171,1166,0.9440261865793781,0.0027250376270204074,Sports,2
p-bGJ6W1Im4,2018-03-27,754415,11215,220,678,0.9807608220376038,0.0008987095961771704,People & Blogs,9
p0xyhCn0Eow,2018-02-02,91415,3022,56,149,0.98180636777128,0.0016299294426516437,Entertainment,3
p1tiCgVnCQ0,2018-02-17,135104,2827,67,193,0.9768486523842432,0.001428529133112269,Entertainment,3
p2EY93WfBQk,2017-11-15,175539,17130,264,1747,0.984822352535357,0.009952204353448521,Howto & Style,6
p2JpSCYQKFs,2018-02-12,121512,3988,471,319,0.8943709351872617,0.0026252551188359996,Education,8
p2P5jrcNwY4,2017-12-16,423760,4141,257,959,0.9415643474306503,0.002263073437794978,Sports,2
p2ZNmYnx7ds,2018-03-05,435989,4419,178,1776,0.9612790950619969,0.004073497267132887,Sports,10
p2hJxyF7mok,2017-11-14,141148,1661,70,236,0.9595609474292317,0.001672003854110579,Travel & Events,5
p3MjsrMNCbU,2017-11-21,138563,7125,83,725,0.9884850166481687,0.005232277014787497,Music,2
p3Orma1SddQ,2018-02-07,85887,4779,35,370,0.9927295388450353,0.004307986074726094,Howto & Style,8
p5HH2UfZ2wE,2018-01-25,116946,2899,29,211,0.9900956284153005,0.0018042515348964479,Pets & Animals,6
p6cInZvsPPI,2018-04-24,103211,7617,111,639,0.9856366459627329,0.006191200550328938,People & Blogs,10
p8XP7A7kvzM,2017-11-17,4722974,119107,3782,6651,0.9692242592909048,0.0014082228697426663,Entertainment,5
p8brfJAULgc,2018-02-15,52154,1378,59,172,0.9589422407794015,0.003297925374851402,Entertainment,7
p8t4HQWwDxk,2018-04-25,854163,24256,708,1503,0.971639160390963,0.0017596173095767436,Entertainment,6
p9wE8dyzEJE,2017-11-17,2336528,6729,167,1286,0.9757830626450116,0.0005503892955701793,Film & Animation,9
pA5NbgdpRpk,2017-12-14,764775,20132,1600,7991,0.9263758512792196,0.010448824817756856,Entertainment,1
pCWH5OW9lDo,2018-02-07,145445,4732,160,841,0.9672935404742437,0.005782254460448967,Science & Technology,5
pCfmsVFCPmY,2017-12-01,127011,13273,170,746,0.9873540132410921,0.005873507019077088,Comedy,6
pCteBhr4dGY,2018-03-17,780422,17430,379,1819,0.9787186254141165,0.002330790264754197,Entertainment,13
pDf5sHgvo0A,2017-11-23,707164,11709,1044,3676,0.918136908962597,0.005198228416604917,Sports,1
pEN_htHtt_c,2017-12-29,177849,3736,113,389,0.9706417251234086,0.002187248733476151,Pets & Animals,8
pGgTkFKfLXE,2018-02-02,541149,8220,180,358,0.9785714285714285,0.0006615553202537563,Entertainment,1
pH7VfJDq7f4,2018-02-28,126845,7540,61,475,0.9919747401657677,0.0037447278174149554,Education,15
pJ96Z2PPKI8,2017-11-29,133374,5394,154,562,0.9722422494592646,0.004213714816980821,Entertainment,7
pKFd5rAUM2s,2017-12-31,1784173,189160,2784,14883,0.9854957695994665,0.008341679870730024,Entertainment,7
pKW-ZgBl9eU,2018-02-07,576294,40566,739,4589,0.9821087035467861,0.007962949466765228,Comedy,8
pKkZjjhPCQM,2017-12-06,1758327,57623,3122,9225,0.9486048234422586,0.005246464394848057,Film & Animation,2
pMpQABKlC-I,2017-12-24,1081127,109200,2500,14134,0.9776186213070726,0.013073394707559796,Comedy,12
pOEzjT-SED0,2017-11-17,804363,39816,6304,10586,0.8633130962705985,0.013160724697680027,Music,8
pP6r2Gy_dTs,2018-03-27,712290,17066,611,1255,0.9654353114216213,0.0017619228123376715,Entertainment,7
pQXwQVaQmGk,2017-11-18,21007,433,11,35,0.9752252252252253,0.0016661112962345886,Entertainment,1
pRnCk5QeXdw,2018-02-28,72558,2152,115,610,0.949272165857962,0.008407067449488685,Entertainment,7
pT5XvFLmzMU,2018-01-12,1459033,152431,1511,12032,0.9901846149848644,0.008246557822886802,Comedy,1
pTysrwci0pU,2018-05-21,4787893,263404,2215,25999,0.9916609881070255,0.005430154767451988,People & Blogs,12
pVgx8pYpwRE,2018-02-21,254444,7119,195,863,0.9733388022969647,0.0033917089811510586,Music,1
pVxOVlm_lE8,2018-02-05,1872467,121194,740,13491,0.9939311430774025,0.007204933384673802,Entertainment,4
pVypbknP4A8,2017-11-20,214150,4262,535,753,0.8884719616426934,0.00351622694373103,Entertainment,1
pWVrA0WQ3wU,2018-01-07,223648,12745,281,1379,0.9784277598648856,0.0061659393332379455,People & Blogs,3
pWZnhJay0Y8,2017-12-01,99566,2136,419,1127,0.8360078277886497,0.011319125002510897,Entertainment,7
pWqRw4NfFDA,2018-01-15,51415,670,250,149,0.7282608695652174,0.002897986968783429,Film & Animation,4
pXxA_8C3HHQ,2018-02-05,236485,13340,118,987,0.991231980977857,0.004173626234222043,Science & Technology,5
pZYJGAWc-R0,2018-04-27,244270,4398,108,585,0.9760319573901465,0.002394890899414582,Sports,3
p_IwENcMPOA,2017-12-19,851835,24412,644,1563,0.9742975734355045,0.001834862385321101,Music,11
paNVYGfGrqI,2018-02-05,153374,504,131,480,0.7937007874015748,0.0031296047569992305,News & Politics,4
pa_oUisZZy0,2017-11-14,177707,6271,88,275,0.9861613461236043,0.001547491094892154,People & Blogs,3
paxgKBUK4wQ,2018-03-29,2242244,66380,4752,15201,0.9331946240791767,0.006779369239030186,Film & Animation,7
pb7CBZ952zs,2018-03-02,97538,1154,125,136,0.9022673964034402,0.0013943283643297996,Entertainment,4
pcEQ5N0qGeM,2018-01-12,84490,4019,40,342,0.9901453559990145,0.004047816309622441,People & Blogs,5
pcWKpGzhgq4,2017-11-15,391049,5939,106,385,0.982464846980976,0.00098453135029114,Entertainment,7
pccxxvvkHQQ,2018-01-18,39036,1823,97,627,0.9494791666666667,0.01606209652628343,Film & Animation,5
pcmbmC9cUUY,2017-12-31,320038,12008,190,851,0.9844236760124611,0.0026590592367156402,Howto & Style,7
pfX353Wc0GA,2018-02-02,165957,1969,46,88,0.9771712158808933,0.0005302578378736661,Entertainment,3
pgjRX9oGF7g,2017-11-16,593969,24672,735,5173,0.9710709646947692,0.008709208729748522,Entertainment,2
pgkaAzDMEYA,2018-02-08,261835,5389,102,217,0.9814241486068112,0.0008287662077262398,Comedy,2
phCIKfJY7SU,2018-01-24,1974266,40993,1303,4365,0.9691933043313788,0.0022109482714082096,Sports,4
phXTecbj6NI,2018-02-23,122524,4370,348,410,0.9262399321746503,0.003346283177173452,Howto & Style,10
phiDj5nlF5c,2018-02-16,233130,9812,333,2919,0.9671759487432232,0.012520911079655129,Education,4
pi2Ri9-K3_E,2018-02-19,375676,12661,532,2264,0.9596755855377852,0.006026469617436301,Science & Technology,9
pihJVwap7iI,2017-12-23,47133,5011,57,225,0.9887529597474349,0.004773725415314111,Music,12
pisY6J2Ky6U,2018-02-04,1497616,69249,3058,6599,0.9577081057159058,0.004406336470764201,Entertainment,7
piyds9slayg,2017-11-30,12790,110,4,4,0.9649122807017544,0.0003127443315089914,Howto & Style,5
pj6k-EFxqAI,2018-02-02,1774982,106738,939,3881,0.991279474725336,0.0021865010462077923,Music,5
pjTj-_55WZ8,2018-01-26,228174,17376,148,687,0.9915544396256563,0.0030108601330563517,Music,7
pjuPpVLXDQg,2017-11-14,7265,89,8,22,0.9175257731958762,0.0030282174810736407,Autos & Vehicles,3
pk0xdl0rRFg,2017-12-22,338103,19793,427,2243,0.9788822947576656,0.006634073048745501,Sports,2
pmdVVDkvJXU,2017-11-23,66181,1146,13,210,0.9887834339948232,0.0031731161511612095,Entertainment,6
pn6azlyHzuU,2018-01-22,414045,20352,1110,1040,0.948280682135868,0.0025118042724824596,Entertainment,5
pnlNqAmCCgw,2018-03-29,384691,22337,309,1696,0.9863552062174336,0.004408733243044418,Howto & Style,5
pojXEFDFMw8,2018-05-16,248238,3454,394,0,0.8976091476091476,0.0,Entertainment,10
pqQrL1K0Z5g,2018-03-12,971895,73178,2019,6729,0.9731505246219929,0.006923587424567469,Science & Technology,9
pqzopUurZPc,2018-01-17,107503,894,99,220,0.9003021148036254,0.0020464545175483476,Pets & Animals,6
prmQgSpV3fA,2017-12-16,757804,35596,284,7152,0.9920847268673355,0.009437796580646182,Music,6
psbdT3kS8mY,2018-02-14,246462,9597,184,820,0.981188017585114,0.0033270849055838225,Entertainment,7
psnbQ_sF-yE,2018-03-25,2793636,127559,7589,6740,0.9438467457898008,0.002412626412317138,Comedy,7
pspGtXW0QYo,2018-03-12,127591,7116,109,569,0.9849134948096886,0.004459562194825654,Pets & Animals,14
puREqwXzyCI,2017-11-23,93664,8839,198,1378,0.9780900741396481,0.014712162623846942,Comedy,8
puqaWrEC7tY,2017-11-14,343168,10172,666,2146,0.938549547887064,0.006253496829541216,Entertainment,7
pvg2cw5oshg,2017-11-18,57818,3032,76,191,0.9755469755469756,0.0033034695077657477,Music,7
pwGbwYAfSmg,2018-05-27,250175,8455,126,552,0.9853163966903624,0.0022064554811631856,Nonprofits & Activism,9
pwYa2LyCans,2018-04-01,289559,17033,230,4347,0.9866767074089092,0.015012484502294868,People & Blogs,11
pylyPL64uxk,2018-01-27,337664,3976,122,467,0.9702293801854563,0.0013830316527672479,Sports,2
pypRKeF3u6A,2018-02-02,70093,1845,215,163,0.8956310679611651,0.0023254818598148173,Entertainment,8
pz95u3UVpaM,2017-11-14,5476737,286268,4083,12254,0.9859377098752888,0.0022374636576487058,Music,1
q-WipZ9p0wk,2017-11-14,77630,1991,83,208,0.9599807135969142,0.0026793765296921294,Howto & Style,1
q-giH_ezRTE,2018-01-30,10754,163,30,50,0.844559585492228,0.004649432769202157,People & Blogs,1
q-jZm-FUbqs,2017-12-20,1146692,23788,1527,5134,0.9396800316018171,0.004477226665922497,Sports,2
q11UD-6XT-8,2018-01-27,363194,4609,955,1455,0.8283608914450036,0.0040061234491759225,Entertainment,5
q1jzwV_s8_Y,2018-05-12,886067,46993,1051,4228,0.97812421946549,0.004771648193646756,Music,4
q1mE6MRHz6U,2018-02-14,55778,4776,73,517,0.9849453495566096,0.009268887374950697,Pets & Animals,8
q20_MVdB31g,2018-02-03,84672,6737,87,701,0.9872508792497069,0.008279006046863189,Entertainment,6
q260bjSiyq0,2018-01-21,47749,4514,30,458,0.9933978873239436,0.009591823912542671,Music,7
q32oFOjlWh8,2018-01-17,303335,3546,92,352,0.9747113798790544,0.0011604331844330526,People & Blogs,4
q3j6708kzEY,2018-02-02,114552,2789,190,213,0.9362202081235313,0.0018594175570919758,Comedy,6
q57eQqq9-IA,2018-02-02,163742,7445,108,1350,0.9857010459420098,0.008244677602569897,Gaming,5
q6xYUHb4B1k,2017-12-10,124439,11642,147,1324,0.9875307490033082,0.010639751203400863,People & Blogs,2
q6xkWA0Qi98,2017-12-06,130633,19566,137,739,0.993046744150637,0.0056570698062511,Comedy,5
q8fuvWLje8M,2017-12-24,19588,149,23,126,0.8662790697674418,0.006432509699816214,News & Politics,12
q8kLoRnzgLQ,2018-03-02,357830,11954,464,970,0.9626348848445805,0.002710784450716821,Education,14
q8v9MvManKE,2018-04-23,397920,11932,348,2845,0.9716612377850163,0.00714967832730197,Film & Animation,12
q9bGAAYR2MY,2017-11-29,32839,2718,32,234,0.9883636363636363,0.007125673741587746,Comedy,8
qB24uIe2Q7c,2018-04-24,498655,33796,501,2707,0.9853923083651631,0.005428602941913748,Howto & Style,7
qC0I5PEhkJo,2017-11-15,94694,136,11,31,0.9251700680272109,0.00032737026633155214,Sports,2
qCSu-X_aEvo,2018-05-05,558059,6941,562,1146,0.9250966280154604,0.0020535463096195924,Comedy,14
qD2yyikDcDw,2018-05-05,549966,17276,2984,1960,0.8527147087857848,0.003563856674776259,Entertainment,9
qDAxDcjgn-8,2017-11-15,122426,6310,298,1624,0.9549031476997578,0.013265156094293696,Music,6
qDDNcyOhqCI,2018-02-22,70479,2234,133,617,0.9438107308829742,0.008754380737524653,Entertainment,6
qE7psdp1jVE,2017-12-12,469681,28568,372,2296,0.9871458189357291,0.004888424270941341,Howto & Style,3
qEEtzzi1EII,2017-11-14,426078,19323,245,945,0.9874795584627964,0.0022179037640995313,Pets & Animals,2
qETfaJXx22g,2018-01-12,91212,7676,44,473,0.994300518134715,0.005185721177038109,Music,6
qEklBC2BQig,2017-11-30,29654,1284,7,151,0.994577846630519,0.005092061779186619,Entertainment,8
qIkuNJPtfw4,2018-03-11,170702,10379,174,1044,0.9835117975931015,0.006115921313165634,Howto & Style,12
qInSq2g4nmk,2018-03-13,316824,17496,832,1610,0.9546049759930162,0.0050816857308789735,People & Blogs,10
qK11sSjEM3c,2018-02-04,538104,1971,155,934,0.9270931326434619,0.0017357239492737464,Sports,2
qLVZiKDNxtw,2017-12-07,99577,969,197,223,0.8310463121783876,0.0022394729706659167,Entertainment,1
qLaGCduQKGM,2018-04-14,689481,7776,819,1417,0.9047120418848168,0.002055169032939269,Science & Technology,11
qMnjdV-eFuM,2018-01-18,589610,13093,667,796,0.9515261627906977,0.00135004494496362,Howto & Style,3
qNNcSwZAPSE,2018-03-08,1378255,24355,818,1830,0.9675048663250307,0.0013277659068895089,Entertainment,4
qNYhd5QtAlE,2018-04-14,260169,2975,35,84,0.9883720930232558,0.0003228670594882557,Entertainment,7
qOvMazijKMA,2017-12-23,107035,4602,85,824,0.9818647322381054,0.007698416405848554,Education,11
qPZ38A7nhqY,2018-03-23,328533,6967,307,810,0.9577948858949684,0.0024655057482809947,Entertainment,4
qS6LoRYUdhw,2017-11-18,803168,35094,489,3320,0.9862574825056909,0.004133630821945097,Science & Technology,7
qT0mpVcH3ZU,2018-01-05,930595,81380,1016,4026,0.9876693043351619,0.004326264379241238,Comedy,6
qTJs_9Ckc60,2018-05-07,158399,9250,110,534,0.9882478632478633,0.0033712334042512895,Entertainment,13
qUmfriZoMw0,2018-02-05,2337600,10752,440,908,0.9606862044317369,0.00038843258042436685,Film & Animation,9
qVWzDX5NrhQ,2018-02-23,178256,14681,135,1198,0.9908882289416847,0.0067206713939502736,Entertainment,11
qXivpclxftM,2017-11-27,2519348,188159,3406,22861,0.9822201341581187,0.009074173159087193,Comedy,6
qYNNT1WIhwM,2018-03-20,728277,13050,763,917,0.9447621805545501,0.0012591362901753043,Entertainment,14
q_MmN6-KLXg,2017-12-30,88729,5436,500,616,0.9157681940700808,0.0069424877999301245,Music,8
q_yzyuYDhVw,2017-12-05,102357,6234,101,305,0.9840568271507498,0.002979766894301318,Music,2
qaivW5joQrk,2017-12-04,198437,1512,230,0,0.8679678530424799,0.0,Entertainment,5
qax_QIFvw_o,2018-01-22,703718,18176,306,1146,0.9834433502867655,0.0016284932316638198,Entertainment,4
qcP7sS1qZ2M,2018-02-27,183087,9275,230,1112,0.9758022093634929,0.006073615275797845,Entertainment,10
qeWvgZLz9yU,2017-11-14,120727,9033,224,1346,0.9758020957113536,0.011149121571810779,Howto & Style,5
qfZcxeqa1g4,2018-02-01,195396,2178,90,217,0.9603174603174603,0.0011105652111609245,Entertainment,4
qgGooEyeNNc,2017-11-28,615364,51997,234,2566,0.9955199019739235,0.004169889691304659,Music,2
qgTtyfgzGc0,2017-12-06,239087,4299,178,990,0.9602412329685057,0.00414075211115619,Entertainment,1
qmYcbgJBv7s,2018-01-12,42649,454,55,47,0.8919449901768173,0.001102018804661305,Entertainment,6
qmvj7ijV0Q0,2018-05-26,572021,7665,363,761,0.9547832585949177,0.0013303707381372362,Entertainment,11
qmxMAdV6s4U,2018-02-04,1480203,2943,95,216,0.9687294272547728,0.00014592593042981266,Entertainment,3
qoPCbB_uGMw,2017-12-08,357352,7969,543,785,0.9362077067669173,0.002196713604513197,News & Politics,6
qooQd8AA7_M,2017-11-15,5626588,408618,6121,28196,0.9852413204449063,0.005011207502664137,Music,3
qpAo_XvCQaQ,2018-01-19,158013,2232,72,197,0.96875,0.0012467328637517166,Entertainment,8
qpkXi0-XkxI,2018-04-17,1461946,13325,789,1277,0.9440980586651552,0.000873493275401417,Entertainment,14
qqs3fxfmWr4,2017-11-18,210266,3759,107,270,0.9723228142783239,0.0012840877745332103,Science & Technology,4
qrPPj3e2M-M,2017-11-17,66800,3578,75,351,0.9794689296468656,0.005254491017964072,Comedy,2
qtW9ornyPIQ,2018-03-29,560384,31165,187,7509,0.9940354682316918,0.013399740178163545,Comedy,11
quouML5-UZI,2017-12-22,306963,18321,384,1939,0.9794707297514034,0.006316722210820197,Science & Technology,2
qv9Gt38LOKQ,2017-11-21,430457,20658,434,2041,0.9794234780959605,0.004741472435109663,Howto & Style,7
qvZybtmE5RY,2018-02-22,260054,4942,559,2236,0.8983821123432103,0.008598214217047229,Entertainment,14
qxVQ7ZEG1RU,2018-01-08,304017,3446,158,1925,0.9561598224195339,0.006331882756556377,Autos & Vehicles,2
qxbS8qbBL0c,2017-12-13,114325,5514,64,248,0.9885263535317318,0.002169254318827903,Music,2
qzLkSAVD8gA,2018-03-27,246788,7659,72,330,0.9906868451688009,0.0013371800897936691,Entertainment,2
r-7-bIXETfY,2018-02-16,97165,4186,106,240,0.9753028890959925,0.002470025214840735,Pets & Animals,8
r-8NzNW6mXs,2018-03-27,253263,9468,295,415,0.9697838779063812,0.001638612825402842,Education,7
r-i6XpcL1Fs,2018-02-27,1547441,34622,4183,9631,0.8922046128076279,0.006223823719288813,Sports,11
r-luQokOiBw,2018-05-03,479801,18613,199,1159,0.9894216457580268,0.0024155847945293986,Entertainment,9
r04uNjeWHO0,2017-12-08,58106,2119,15,173,0.992970946579194,0.002977317316628231,Howto & Style,2
r15_6z9xryo,2017-11-20,1126715,12919,1188,1248,0.9157864889771036,0.0011076447903862112,Travel & Events,6
r2H8Oqm1eQ4,2018-04-14,448375,9723,762,1970,0.9273247496423462,0.004393643713409535,Autos & Vehicles,12
r2vDabFVj-A,2018-05-04,2035115,28153,1541,1423,0.9481039940728767,0.0006992233854106525,Entertainment,1
r2vpDWS5ky4,2018-01-05,2364957,269402,1649,16213,0.9939162740591254,0.006855515766248604,Comedy,5
r2ys-AimNbE,2018-05-03,755367,54764,177,3653,0.9967783622431335,0.00483605982257631,Film & Animation,13
r3J784MSRyQ,2018-02-04,408713,15040,2038,2617,0.8806651832767303,0.006403026084318336,Science & Technology,3
r3W2qepsQe4,2018-01-08,1013075,24292,6441,7063,0.7904207203982689,0.006971843150803248,Entertainment,3
r4VJ8o6yqzM,2017-12-12,798891,24319,1806,3813,0.9308708133971292,0.004772866386027631,Entertainment,5
r4a5ZzHclCs,2017-11-21,32639,2190,38,201,0.9829443447037702,0.006158276907993505,Howto & Style,4
r4ppTbMcFTo,2017-12-14,20956,1237,29,140,0.9770932069510269,0.006680664248902462,Music,6
r4qSDOHeWjk,2018-02-21,462704,18069,286,1436,0.9844184146009262,0.003103495971506622,Howto & Style,7
r5B5WmzdBKU,2018-01-12,159434,6628,132,843,0.9804733727810651,0.005287454369833285,Howto & Style,5
r5JK6eEHwIQ,2018-02-01,149962,1067,127,1866,0.8936348408710217,0.012443152265240528,Entertainment,1
r5w4y6GW4U8,2017-12-12,90680,186,78,195,0.7045454545454546,0.002150419056021173,News & Politics,2
r87aoVq4gZg,2018-02-21,119235,1275,22,95,0.9830377794911334,0.0007967459219188997,Sports,7
r8FQ5wUYm9c,2017-12-08,1192992,62344,723,4263,0.9885360013953415,0.0035733684718757546,Comedy,6
r8KvT9pZs7k,2018-03-28,416278,3317,239,776,0.9327896512935883,0.0018641388687367577,News & Politics,9
r8vFZ0HAaz0,2018-03-01,1912972,61649,2513,5858,0.9608335151647392,0.003062250780460979,Science & Technology,1
r96KpNTcog4,2017-11-14,108618,4989,58,274,0.988508024569051,0.0025226021469737982,Comedy,2
r9lQggOQGvw,2018-04-17,677766,20594,730,2170,0.9657662727443257,0.0032016949802734277,Entertainment,7
rBFyZRQ9Jeg,2017-12-18,22297,1151,48,109,0.9599666388657214,0.004888550029151904,Comedy,5
rBUjOY12gJA,2018-01-29,180379,5855,55,150,0.9906937394247038,0.0008315823904113006,Science & Technology,2
rDGt6F3xTcw,2018-01-22,32749,220,16,19,0.9322033898305084,0.0005801703868820422,Autos & Vehicles,3
rEdl2Uetpvo,2018-04-30,726249,56212,432,1597,0.9923734199562178,0.002198970325604579,Howto & Style,7
rH_sH0jPVTg,2017-12-08,22283,235,82,107,0.7413249211356467,0.004801866894044787,News & Politics,6
rJQYzX6Bgio,2018-02-21,441809,19243,286,2102,0.9853551129090071,0.004757712042986901,People & Blogs,8
rL4WkebTT_U,2017-11-14,151709,9210,71,1103,0.9923499622885464,0.00727049812469926,Entertainment,1
